Left_Distance_Reading,Right_Distance_Reading,Left_Motor_Speed,Right_Motor_Speed
0.118147922,0.537292145,0,0.507927432
0.116678697,0.231840326,0,0.499798843
0.034080051,0.475852785,0,0.104354339
0.046066215,0.558979768,0,0.108919711
0.103861065,0.13825236,0,0.428844341
0.117925448,0.309785783,0,0.506697735
0.073995205,0.067111736,0.607512824,0.137110763
0.024846943,0.238152528,0.269335734,0.104354339
0.114279127,0.703157347,0,0.486514239
0.206890213,0.321009454,0,0.999167292
0.11829871,0.499234939,0,0.508764982
0.053359308,0.112300217,0.269207138,0.111727681
0.100462835,0.169558152,0,0.410030941
0.07304149,0.482164987,0,0.258240787
0.032875547,0.285875387,0.033234744,0.104354339
0.042647985,0.526460205,0,0.104354339
0.039542342,0.333307416,0,0.104354339
0.088731055,0.084414945,0.384957206,0.237408553
0.043848445,0.404234369,0,0.104354339
0.101093177,0.034545284,0.621315387,0.18653588
0.066968856,0.474371926,0,0.224627448
0.118462756,0.783215775,0,0.50967031
0.031130814,0.273170856,0.084544273,0.104354339
0.040843926,0.63951302,0,0.104354339
0.027939102,0.391992792,0.178404561,0.104354339
0.004200933,0.47474585,0.876462772,0.104354339
0.112033041,0.941474877,0,0.474081709
0.049081745,0.588641479,0,0.12561261
0.049503771,0.401563479,0,0.12794613
0.076517473,0.063041597,0.624473116,0.140945095
0.111120674,0.360873963,0,0.469032204
0.090642306,0.095328199,0.298726906,0.268707738
0.075293418,0.718310194,0,0.270707207
0.11636611,0.423794182,0,0.498065647
0.08896881,0.133142058,0.032720362,0.337207687
0.024224016,0.272307269,0.287653421,0.104354339
0.116608359,0.902515503,0,0.499406695
0.119764789,0.383902965,0,0.516879048
0.077700179,0.422013589,0,0.284030541
0.025677736,0.466270228,0.244902625,0.104354339
0.109512571,0.930990152,0,0.460129002
0.119734227,0.319475176,0,0.516709601
0.048865789,0.562131417,0,0.124416802
0.11342676,0.844444431,0,0.481793944
0.089154429,0.090093256,0.342192121,0.250867445
0.118818265,0.330271505,0,0.511640731
0.037078053,0.685826243,0,0.104354339
0.024451209,0.258510641,0.280966465,0.104354339
0.075602409,0.351389337,0,0.272416195
0.060276443,0.287044643,0,0.187581607
0.104639273,0.167626208,0,0.433153123
0.115527227,0.308494853,0,0.493422814
0.072877668,0.071110057,0.580364925,0.139182852
0.230355571,0.369830345,0,1
0.117797582,0.357980499,0,0.505990901
0.116425661,0.314516225,0,0.498394858
0.058470136,0.382867253,0,0.177579423
0.03227307,0.468748219,0.05095232,0.104354339
0.12381471,0.342486373,0,0.539299237
0.049443097,0.697791827,0,0.127612078
0.058460473,0.388927205,0,0.177526169
0.117032183,0.352193572,0,0.501754739
0.064945919,0.54088004,0,0.213429456
0.116678697,0.234888108,0,0.499798843
0.089244767,0.091360444,0.332733222,0.253864227
0.045114073,0.454616247,0,0.104354339
0.098135176,0.071500304,0.418749196,0.253951371
0.058501597,0.231015318,0,0.177753711
0.114961604,0.645003181,0,0.490290475
0.059510369,0.529588113,0,0.183340603
0.05200514,0.109783646,0.299455613,0.101096125
0.022057482,0.247755859,0.351365254,0.104354339
0.116419144,0.246904142,0,0.498360968
0.076860172,0.381065887,0,0.279378025
0.089600275,0.08312075,0.389758098,0.238885158
0.044117436,0.439499012,0,0.104354339
0.028031013,0.424313522,0.175689771,0.104354339
0.043641926,0.650457731,0,0.104354339
0.114153957,0.660170866,0,0.485821929
0.786321867,0.407190153,0,1
0.078200183,0.072335699,0.536828268,0.165451897
0.113702942,0.380979825,0,0.483323804
0.119275572,0.252017412,0,0.514172745
0.055183817,0.446953762,0,0.159390554
0.11279889,0.982692636,0,0.478317871
0.025932794,0.235033523,0.237401232,0.104354339
0.115896668,0.254237218,0,0.495465854
0.057023383,0.595223737,0,0.169571867
0.048244885,0.562775398,0,0.120979459
0.052581998,0.120568104,0.182862532,0.119851429
0.114251936,0.701970285,0,0.486364158
0.788685931,0.402652609,0,1
0.03505107,0.477844082,0,0.104354339
0.028538208,0.753491743,0.160772715,0.104354339
0.054509879,0.579584196,0,0.15565789
0.116278918,0.75152122,0,0.497581515
0.198553067,0.304895087,0,0.953019754
0.117774436,0.349777901,0,0.505860185
0.038935371,0.517729364,0,0.104354339
0.045535649,0.422369708,0,0.105981025
0.11820972,0.329977707,0,0.508271167
0.069722137,0.074339756,0.571320388,0.130487827
0.847717869,0.186740874,0,1
0.039703467,0.638026225,0,0.104354339
0.106899741,0.247752892,0,0.445663114
0.057515072,0.419761139,0,0.172292693
0.123192233,0.35761251,0,0.535852212
0.120494008,0.347213847,0,0.520916715
0.119842767,0.415182048,0,0.517309926
0.043178327,0.542898046,0,0.104354339
0.108791891,0.298223799,0,0.456139748
0.116058018,0.544355164,0,0.4963615
0.105098828,0.167278993,0,0.43569482
0.025875715,0.43226387,0.239072971,0.104354339
0.055623147,0.438739293,0,0.161820901
0.088946338,0.088624266,0.353679969,0.246907239
0.113103162,0.299873815,0,0.480002653
0.115909028,0.390259682,0,0.495533633
0.023919519,0.265822943,0.29659794,0.104354339
0.042223263,0.346709346,0,0.104354339
0.060619142,0.460836451,0,0.189474566
0.11493284,0.350454526,0,0.490130711
0.048053872,0.058706447,0.87297641,0.010080613
0.039094474,0.6342484,0,0.104354339
0.035501636,0.298125867,0,0.104354339
0.113658897,0.968910847,0,0.483081738
0.113837325,0.588591029,0,0.484069368
0.115511047,0.46311561,0,0.49333567
0.024224016,0.26826829,0.287653421,0.104354339
0.06555289,0.086378345,0.483575521,0.131388314
0.068839883,0.267389864,0,0.234983048
0.032788805,0.352882068,0.035778073,0.104354339
0.121955593,0.590902832,0,0.529006574
0.04817994,0.610409228,0,0.120616359
0.116272851,0.880011776,0,0.497552467
0.027103365,0.23043069,0.202980554,0.104354339
0.116786338,0.281192427,0,0.500394326
0.116707012,0.546738191,0,0.499953765
0.107958851,0.218423558,0,0.451525962
0.131596795,0.255913943,0,0.582377373
0.119605687,0.393568617,0,0.515997926
0.038869528,0.333227289,0,0.104354339
0.071319004,0.280628573,0,0.248708213
0.113886989,0.705531471,0,0.484345324
0.032567454,0.540859267,0.042293569,0.104354339
0.100954749,0.161946117,0,0.412756609
0.034845675,0.372554652,0,0.104354339
0.105159727,0.178523437,0,0.436033713
0.11836298,0.12488901,0.056681955,0.477320557
0.13930652,0.369509838,0,0.625053678
0.113817325,0.623722128,0,0.483958018
0.075703759,0.340658297,0,0.272977789
0.119187931,0.420690015,0,0.513688613
0.024803796,0.226089011,0.270607399,0.104354339
0.098311357,0.129313783,0.053009845,0.379927564
0.093803231,0.100355406,0.252189692,0.29467178
0.109329873,0.208131731,0,0.459117164
0.048288481,0.525733129,0,0.121221525
0.027257524,0.234205547,0.198436853,0.104354339
0.051326258,0.707599927,0,0.138035457
0.089505893,0.08487137,0.377798734,0.241983608
0.115413293,0.752073204,0,0.492793441
0.139588096,0.375756752,0,0.626612586
0.060870605,0.444653829,0,0.190868868
0.02614111,0.2942234,0.231271522,0.104354339
0.032387228,0.351950224,0.047594553,0.104354339
0.017369129,0.099396854,0.843842428,0.05255213
0.06905966,0.077564113,0.546187149,0.132971428
0.108052784,0.363313375,0,0.452048826
0.061373305,0.095571547,0.413976881,0.126212934
0.11159888,0.647276405,0,0.471675569
0.120453559,0.552394541,0,0.520694014
0.120466143,0.247432385,0,0.520761793
0.113442041,0.459210176,0,0.481881088
0.114979807,0.706718533,0,0.490392143
0.788726381,0.382448814,0,1
0.113606088,0.447182271,0,0.482786417
0.031673515,0.276939778,0.068584166,0.104354339
0.120835135,0.5412599,0,0.522804833
0.074628019,0.20706931,0,0.267022956
0.050999738,0.57196029,0,0.136229642
0.029306305,0.301132101,0.138197094,0.104354339
0.029983389,0.518925329,0.118279109,0.104354339
0.022726251,0.362007607,0.331690171,0.104354339
0.112717316,0.84335827,0,0.477867627
0.040279652,0.635853901,0,0.104354339
0.113507885,0.704047644,0,0.482244188
0.115193741,0.274992996,0,0.491578268
0.095372457,0.106723994,0.204666581,0.31596394
0.027512582,0.389959949,0.190949748,0.104354339
0.07723613,0.745033926,0,0.281459796
0.118617589,0.311504055,0,0.510527225
0.051781767,0.400311129,0,0.140557789
0.120266591,0.379623606,0,0.51965797
0.116213974,0.367687698,0,0.497223256
0.028605175,0.408258509,0.158815209,0.104354339
0.095771112,0.160468225,0,0.384062058
0.111817084,0.26710497,0,0.472885901
0.114798906,0.702860582,0,0.489389988
0.112973049,0.626520626,0,0.479286137
0.053926728,0.110534463,0.286424622,0.112023002
0.081786504,0.06836646,0.545687056,0.174161446
0.114351037,0.58875425,0,0.486911228
0.114426319,0.376890396,0,0.487327582
0.115402507,0.702860582,0,0.492730504
0.058545417,0.095179816,0.42922257,0.111785777
0.096398982,0.112077643,0.16685956,0.332608425
0.113873955,0.58699443,0,0.484272704
0.038935371,0.521566542,0,0.104354339
0.049804448,0.597078522,0,0.129611546
0.112028771,0.176912001,0,0.474057502
0.109297289,0.268627376,0,0.458938035
0.117834212,0.254136317,0,0.506194237
0.100768905,0.379905534,0,0.411725406
0.116507235,0.708757312,0,0.498845101
0.116398245,0.310581114,0,0.498244777
0.031107443,0.531656569,0.085230114,0.104354339
0.076870959,0.062916362,0.623015703,0.142266778
0.115139808,0.821068213,0,0.491278106
0.092919628,0.385303698,0,0.368279329
0.116510381,0.384683458,0,0.498864467
0.044427101,0.562291671,0,0.104354339
0.042665289,0.350362529,0,0.104354339
0.024081768,0.38509893,0.291839913,0.104354339
0.084058208,0.077656704,0.460071156,0.202284719
0.040502125,0.525368108,0,0.104354339
0.035789952,0.485076257,0,0.104354339
0.1141398,0.679858289,0,0.485744468
0.116778473,0.347151526,0,0.500350754
0.033342517,0.351881968,0.019503622,0.104354339
0.116876451,0.366841917,0,0.500892983
0.070052702,0.079368744,0.524411676,0.140654615
0.117023868,0.260884765,0,0.501706326
0.045272501,0.67255489,0,0.104523785
0.052702224,0.477829244,0,0.145650866
0.117011733,0.387870719,0,0.501638547
0.044621485,0.678027245,0,0.104354339
0.06099555,0.526697617,0,0.191561178
0.120162096,0.38184638,0,0.519077011
0.038608178,0.327805384,0,0.104354339
0.036138719,0.310500988,0,0.104354339
0.026812576,0.237205846,0.211524997,0.104354339
0.114503848,0.702267051,0,0.48775846
0.032783861,0.712713196,0.035935245,0.104354339
0.108610542,0.361114343,0,0.455137593
0.110358196,0.281688026,0,0.464810566
0.053483354,0.613718163,0,0.149974172
0.059624977,0.097645937,0.400302913,0.120921363
0.11471531,0.706718533,0,0.488930062
0.027410334,0.419597918,0.193950305,0.104354339
0.033573081,0.285988158,0.012716647,0.104354339
0.040183471,0.334556799,0,0.104354339
0.02541661,0.445030721,0.252575478,0.104354339
0.025937738,0.712452043,0.237258348,0.104354339
0.119041637,0.809108564,0,0.512875269
0.155865531,0.305313527,0,0.716719381
0.049803998,0.700462717,0,0.129611546
0.024231657,0.379276391,0.287424807,0.104354339
0.097243483,0.080407423,0.367553974,0.268959487
0.114887896,0.326698448,0,0.489883803
0.115937342,0.353270831,0,0.495693397
0.118456913,0.35014589,0,0.509641262
0.126943724,0.289994492,0,0.556621508
0.03383915,0.565606541,0.00490091,0.104354339
0.115627003,0.705234706,0,0.493974725
0.11650319,0.396960647,0,0.498825736
0.115189696,0.311385349,0,0.491554061
0.033221168,0.548311048,0.023061426,0.104354339
0.023645809,0.183547677,0.304656579,0.104354339
0.057812827,0.207152405,0,0.173943586
0.038688852,0.610290522,0,0.104354339
0.122900545,0.256121679,0,0.534240049
0.023082209,0.194596256,0.321231086,0.104354339
0.056431018,0.103067843,0.356751968,0.113465718
0.035357589,0.687244782,0,0.104354339
0.119894678,0.388734307,0,0.517600406
0.115827454,0.349035987,0,0.495083389
0.786470183,0.398503827,0,1
0.059713292,0.092123132,0.454898767,0.112691105
0.026887409,0.235472736,0.209324589,0.104354339
0.021312757,0.368207038,0.373269321,0.104354339
0.130590944,0.257193002,0,0.576809846
0.118108821,0.353395472,0,0.507714414
0.081493918,0.074958215,0.495863518,0.185340072
0.061279372,0.096182884,0.408375841,0.126721274
0.118197361,0.398637372,0,0.508203388
0.115924758,0.237834989,0,0.495620777
0.073389133,0.071326103,0.575292554,0.14187463
0.115275989,0.36221831,0,0.492033353
0.102037679,0.169397898,0,0.418750172
0.079667836,0.069685583,0.549001958,0.167151203
0.116327008,0.376483827,0,0.497852629
0.122109302,0.354529116,0,0.529858648
0.116443189,0.24743832,0,0.498491684
0.028579108,0.490774154,0.159572492,0.104354339
0.226195987,0.165234279,0,1
0.030593955,0.425919023,0.100332919,0.104354339
0.059772169,0.613023732,0,0.18478816
0.114446544,0.74376377,0,0.487438933
0.110114823,0.256629148,0,0.463459836
0.07656781,0.733195951,0,0.277761021
0.046458803,0.683167224,0,0.111093467
0.072293394,0.072516132,0.571806193,0.139013405
0.115244078,0.389031073,0,0.491854224
0.030391931,0.43978094,0.106262592,0.104354339
0.120425693,0.374528143,0,0.520539092
0.118077135,0.420654404,0,0.507540126
0.083554833,0.067425417,0.541286239,0.180251836
0.114387667,0.605328602,0,0.487114564
0.04073606,0.641991012,0,0.104354339
0.061707241,0.333328189,0,0.195502019
0.060653749,0.190489022,0,0.189668219
0.041209097,0.636925225,0,0.104354339
0.12195402,0.239986539,0,0.528996891
0.142607671,0.141742322,0,0.643329691
0.047373642,0.584008969,0,0.116157496
0.10628895,0.259056689,0,0.442283867
0.04059471,0.335604381,0,0.104354339
0.026919094,0.416924061,0.208395845,0.104354339
0.079641543,0.070455393,0.543000843,0.168472885
0.113746313,0.703750878,0,0.48356587
0.110738424,0.250913444,0,0.466916544
0.117911965,0.355363027,0,0.506625115
0.034819608,0.47221444,0,0.104354339
0.060191948,0.27898746,0,0.187111998
0.033626789,0.570473495,0.011144927,0.104354339
0.027908765,0.367405771,0.17929044,0.104354339
0.11471531,0.70493794,0,0.488930062
0.123186615,0.391672285,0,0.535823164
0.130427572,0.254112576,0,0.575904517
0.022494789,0.203923596,0.338505722,0.104354339
0.074640154,0.07321175,0.551416692,0.150894024
0.118250844,0.241654361,0,0.508498709
0.091377144,0.081749991,0.39008673,0.244418796
0.116840945,0.244340089,0,0.500694488
0.056040903,0.45737023,0,0.164135056
0.11647847,0.535665871,0,0.498690179
0.114048563,0.852474906,0,0.485236129
0.065008616,0.086695884,0.4832326,0.129330749
0.115023627,0.702563816,0,0.490634209
0.075751849,0.724634266,0,0.273244062
0.054687633,0.433801115,0,0.15664068
0.044079458,0.661328251,0,0.104354339
0.11854815,0.507060645,0,0.510144761
0.118351969,0.674006073,0,0.509060303
0.084546302,0.07493121,0.477931616,0.199239524
0.115023627,0.701970285,0,0.490634209
0.033250381,0.356556025,0.022204124,0.104354339
0.093007045,0.11430932,0.159872548,0.319841844
0.098518775,0.120001282,0.11170646,0.360746223
0.053004024,0.566434517,0,0.147321124
0.119842093,0.546886574,0,0.517309926
0.122408181,0.399109229,0,0.531514382
0.025413464,0.282593161,0.252675497,0.104354339
0.124541008,0.338931122,0,0.543317539
0.083005615,0.077562036,0.466786689,0.197249738
0.104293203,0.355731017,0,0.431235957
0.065656936,0.082015299,0.523925872,0.124654027
0.78525669,0.39658969,0,1
0.039168856,0.664975499,0,0.104354339
0.037600529,0.512889119,0,0.104354339
0.113753954,0.951481809,0,0.483604601
0.100118113,0.092031134,0.280852158,0.307748206
0.026247179,0.224961302,0.228156658,0.104354339
0.117806796,0.245696307,0,0.506039314
0.12446213,0.20295614,0,0.54288182
0.052989193,0.116407452,0.226442054,0.115871858
0.166087411,0.37326689,0,0.77329998
0.042124386,0.344308513,0,0.104354339
0.117895561,0.364835782,0,0.50653313
0.031310141,0.451173767,0.079271865,0.104354339
0.113647436,0.406528366,0,0.4830188
0.126671811,0.225602315,0,0.555115855
0.115221382,0.264098735,0,0.491728349
0.066562336,0.088472916,0.459213854,0.139681508
0.073718799,0.067809431,0.603383486,0.137120446
0.115272843,0.288228737,0,0.492013988
0.02768337,0.344560763,0.185920242,0.104354339
0.049036801,0.393280754,0,0.12536086
0.121163902,0.368708572,0,0.524625172
0.034430166,0.463456891,0,0.104354339
0.118182304,0.256320511,0,0.508121085
0.059624977,0.105649703,0.320516667,0.13348945
0.024202443,0.209458272,0.28828211,0.104354339
0.11384946,0.623460974,0,0.484137147
0.054626285,0.108362139,0.307371369,0.112347371
0.037020749,0.687517806,0,0.104354339
0.086706769,0.078871662,0.436066698,0.216895847
0.065142774,0.079771752,0.547744581,0.118553953
0.02475211,0.391972019,0.272121966,0.104354339
0.11982861,0.306672713,0,0.517232465
0.116947014,0.268651118,0,0.501280289
0.114571713,0.716588954,0,0.488131243
0.230719619,0.369830345,0,1
0.116240266,0.435828023,0,0.497368496
0.11447778,0.729863274,0,0.487613221
0.02806562,0.272351783,0.174675297,0.104354339
0.078910301,0.766991605,0,0.290730939
0.114503848,0.703750878,0,0.48775846
0.02604448,0.407718396,0.234114907,0.104354339
0.117940505,0.3651919,0,0.506780038
0.073817901,0.309937133,0,0.262539886
0.063077589,0.089811328,0.462614486,0.125201097
0.030891935,0.318009155,0.091559861,0.104354339
0.092769065,0.110902452,0.183734122,0.311505077
0.120069511,0.36523048,0,0.518568671
0.098785968,0.116496482,0.133281895,0.354510593
0.053755716,0.409261576,0,0.151484666
0.114861154,0.372990898,0,0.489738563
0.119547709,0.517759041,0,0.515678398
0.118196462,0.24120031,0,0.508198547
0.107826715,0.205603289,0,0.450794922
0.058003166,0.210921326,0,0.174994154
0.032282958,0.34359034,0.050666552,0.104354339
0.055720226,0.109270242,0.294911912,0.119280153
0.044632496,0.66508827,0,0.104354339
0.107824917,0.247752892,0,0.450785239
0.107271879,0.292122301,0,0.44772552
0.116787462,0.355351157,0,0.500399167
0.113287883,0.626615591,0,0.481029015
0.032783861,0.716307026,0.035935245,0.104354339
0.375558993,0.334271904,0,1
0.111386519,0.326674707,0,0.470503968
0.114265868,0.705531471,0,0.486441619
0.113628335,0.453138354,0,0.482912291
0.043121922,0.647816518,0,0.104354339
0.11382991,0.706421768,0,0.484025797
0.047191393,0.680255954,0,0.115145659
0.110981123,0.310370411,0,0.468257592
0.115402507,0.703454113,0,0.492730504
0.06943427,0.458064662,0,0.238275151
0.11894703,0.202119262,0,0.512352406
0.027973035,0.486975556,0.177404375,0.104354339
0.098468886,0.277192029,0,0.398997555
0.117996685,0.36638193,0,0.507094724
0.089968144,0.067202546,0.500207181,0.208365427
0.109401559,0.241378369,0,0.459514153
0.045234973,0.536968671,0,0.104354339
0.095131781,0.126171037,0.07642848,0.356045294
0.075734321,0.333369737,0,0.273147236
0.119182537,0.246838854,0,0.513654723
0.12113289,0.363271828,0,0.524450884
0.114503848,0.703157347,0,0.48775846
0.060686334,0.088722199,0.484204209,0.112008478
0.118694443,0.234558698,0,0.510953262
0.024574806,0.224952399,0.27733722,0.104354339
0.049655008,0.546634323,0,0.128783679
0.058897555,0.368020076,0,0.179946833
0.045114073,0.458322848,0,0.104354339
0.025430543,0.390188458,0.252161116,0.104354339
0.129178798,0.171240812,0,0.568991101
0.036290855,0.488821437,0,0.104354339
0.061303417,0.090013129,0.468687042,0.117014411
0.059287446,0.460836451,0,0.182106065
0.11349148,0.99224255,0,0.482152203
0.097227303,0.119372139,0.1179219,0.352593427
0.058187437,0.350834386,0,0.176015674
0.115402507,0.706125002,0,0.492730504
0.11475531,0.706125002,0,0.489147921
0.230303886,0.143051058,0,1
0.023387605,0.353392504,0.312243702,0.104354339
0.02978496,0.283145144,0.124123051,0.104354339
0.118077135,0.233775237,0,0.507540126
0.111604274,0.351944289,0,0.471704617
0.056217983,0.444710214,0,0.165113004
0.053919537,0.417422627,0,0.152389994
0.060879144,0.429429759,0,0.190917282
0.033151504,0.355674631,0.025118951,0.104354339
0.058669688,0.60724274,0,0.178683246
0.262906397,0.215171008,0,1
0.04342552,0.533048399,0,0.104354339
0.073477224,0.07579272,0.53628531,0.15018719
0.07632691,0.329318888,0,0.276429656
0.098887991,0.125627956,0.07572835,0.374984568
0.118854445,0.318124893,0,0.511839225
0.054437968,0.102186449,0.372554903,0.102180582
0.114595309,0.782218643,0,0.488261958
0.059687449,0.292143074,0,0.184318552
0.084331469,0.072337183,0.498892651,0.193226595
0.068940333,0.261172627,0,0.235539801
0.021834783,0.19551623,0.357909326,0.104354339
0.077885349,0.404172048,0,0.285052061
0.034197131,0.57425132,0,0.104354339
0.028214386,0.315709222,0.170303056,0.104354339
0.113380468,0.706125002,0,0.481537354
0.014304385,0.10400859,0.878320259,0.058773237
0.031270365,0.438306015,0.080443511,0.104354339
0.041900788,0.350110278,0,0.104354339
0.06947809,0.069900144,0.612656636,0.121778278
0.307007877,0.390597994,0,1
0.075055888,0.076700229,0.519353594,0.159056503
0.026257291,0.425886379,0.227856602,0.104354339
0.033031728,0.362138184,0.028648178,0.104354339
0.11470295,0.744125824,0,0.488862283
0.114599579,0.702267051,0,0.488286165
0.116891283,0.370483229,0,0.500975286
0.107824917,0.264072026,0,0.450785239
0.120344794,0.359336717,0,0.520088848
0.055336852,0.420049002,0,0.160237787
0.118165675,0.347038755,0,0.5080291
0.027508762,0.458355492,0.191064055,0.104354339
0.096292015,0.124455732,0.086358895,0.358582149
0.115973298,0.340109281,0,0.495891891
0.059771495,0.306298788,0,0.184783319
0.027451233,0.267455153,0.192750082,0.104354339
0.059863406,0.279020104,0,0.185291659
0.035848155,0.788213306,0,0.104354339
0.026774823,0.367405771,0.21263949,0.104354339
0.124963258,0.333277739,0,0.545655901
0.043079225,0.404234369,0,0.104354339
