Left_Distance_Reading,Right_Distance_Reading,Left_Motor_Speed,Right_Motor_Speed
0.198208242,0.396315633,0,0.71410661
0.067152619,0.647310117,0,0.138009218
0.389895904,0.397128124,0,1
0.050349944,0.330488918,0,0.098911729
0.145757181,0.704577394,0,0.48354491
0.541680273,0.211853213,0,1
0.033342283,0.43030636,0.242620429,0.098911729
0.075189819,0.615980076,0,0.17334162
0.035278271,0.23487679,0.198643641,0.098911729
0.06069211,0.371851594,0,0.109612761
0.148124212,0.393229354,0,0.493948827
0.149010781,0.3839854,0,0.497845425
0.048325412,0.507147844,0,0.098911729
0.135436652,0.189990339,0,0.438173898
0.03547187,0.240034476,0.194238971,0.098911729
0.046071978,0.375089657,0,0.098911729
0.052321236,0.393354353,0,0.098911729
0.151438169,0.239695194,0,0.508512362
0.084525271,0.417973151,0,0.214377667
0.046928653,0.583965519,0,0.098911729
0.144377789,0.364363575,0,0.47748083
0.07167543,0.100491245,0.380004195,0.100704164
0.05185546,0.523016731,0,0.098911729
0.147175008,0.472538076,0,0.489774596
0.074706392,0.097654964,0.399622457,0.108229469
0.077078547,0.337161469,0,0.181641374
0.06991425,0.431276588,0,0.150151992
0.134622968,0.29032861,0,0.43459877
0.14729373,0.324911593,0,0.490295766
0.078141064,0.091104435,0.452310704,0.111200625
0.111786271,0.076723331,0.439362372,0.211060688
0.151598458,0.313364091,0,0.50921862
0.064474121,0.645661324,0,0.126236622
0.067926445,0.58335243,0,0.141413871
0.147219422,0.479186818,0,0.489969426
0.140402748,0.209537761,0,0.460004588
0.075043197,0.247617732,0,0.172693811
0.141898584,0.361908243,0,0.466580097
0.114609968,0.077559929,0.420946655,0.223057339
0.063212882,0.399523933,0,0.120688841
0.068057409,0.113047666,0.259959449,0.104970939
0.149152564,0.343509619,0,0.498468881
0.173780334,0.215507938,0,0.606726113
0.029575645,0.193403995,0.328168916,0.098911729
0.035748318,0.499183639,0.187960568,0.098911729
0.154344145,0.220763838,0,0.521288332
0.042591184,0.282897137,0.032524645,0.098911729
0.150257216,0.349310156,0,0.503325016
0.0591325,0.631033495,0,0.102754749
0.145511196,0.70338693,0,0.482458734
0.143816637,0.950878473,0,0.475011361
0.145131116,0.381205666,0,0.480788067
0.145745508,0.352572028,0,0.483491332
0.10122773,0.074283475,0.505851919,0.167993539
0.03769541,0.717913569,0.143732084,0.098911729
0.09679033,0.064444884,0.607089422,0.134127233
0.033595385,0.326727051,0.236873383,0.098911729
0.060710901,0.371592668,0,0.109690693
0.033861583,0.458975713,0.230818709,0.098911729
0.150301915,0.400473329,0,0.503519846
0.145991208,0.705470242,0,0.484572638
0.046497611,0.370824819,0,0.098911729
0.094190126,0.069029361,0.582646997,0.133182308
0.140624818,0.092030021,0.233223799,0.352190594
0.017050083,0.563430013,0.612696637,0.098911729
0.074842765,0.097113303,0.404558484,0.107922612
0.149261321,0.373783122,0,0.498946214
0.06516396,0.555739615,0,0.129266227
0.058112975,0.567674018,0,0.098911729
0.211789489,0.373687885,0,0.773807361
0.140147938,0.145404481,0,0.458884316
0.994436879,0.407378021,0,1
0.008351799,0.605036735,0.810277564,0.098911729
0.086975436,0.65761656,0,0.22514689
0.03459612,0.10081267,0.593260155,0.048324146
0.031673916,0.254820041,0.280514577,0.098911729
0.145730134,0.99417863,0,0.483423142
0.106048912,0.079944132,0.440774663,0.196336419
0.142862593,0.362161216,0,0.470817647
0.144874598,0.372896227,0,0.479662925
0.13150204,0.12824394,0.056477662,0.398696491
0.070292622,0.498508051,0,0.151812917
0.132949761,0.207067548,0,0.427243941
0.06315651,0.698699477,0,0.120445303
0.045415166,0.7200445,0,0.098911729
0.105304979,0.082465237,0.424792002,0.198425969
0.087637943,0.082563748,0.495630287,0.132924158
0.377511269,0.341964992,0,1
0.152892154,0.236903555,0,0.514907653
0.05174955,0.510365074,0,0.098911729
0.132146041,0.200784873,0,0.423712649
0.145723301,0.706660706,0,0.483393917
0.052429424,0.780463531,0,0.098911729
0.137534923,0.259599754,0,0.447399094
0.142401941,0.32459612,0,0.468791417
0.093356227,0.479529076,0,0.253197524
0.148388987,0.355682115,0,0.495112936
0.050804332,0.520540566,0,0.098911729
0.048032167,0.499933632,0,0.098911729
0.055810287,0.621718114,0,0.098911729
0.148304145,0.341473926,0,0.494737888
0.14598466,0.359539219,0,0.484543414
0.052464727,0.509882936,0,0.098911729
0.041249943,0.635652496,0.062993778,0.098911729
0.047366244,0.374652161,0,0.098911729
0.051083912,0.332899608,0,0.098911729
0.147484481,0.243132659,0,0.491133535
0.504583311,0.218207316,0,1
0.037248425,0.403452465,0.153883801,0.098911729
0.142508421,0.325310399,0,0.469263879
0.148289625,0.263409239,0,0.494674568
0.041729385,0.448341892,0.052100958,0.098911729
0.122069504,0.099086497,0.25052087,0.296079584
0.076741742,0.330548441,0,0.180160666
0.037844026,0.251364718,0.140362162,0.098911729
0.064552415,0.394690649,0,0.126577574
0.153365902,0.432121818,0,0.516987462
0.111033513,0.081794113,0.406348319,0.218386292
0.316000919,0.342110824,0,1
0.265682292,0.193445662,0,1
0.148947007,0.349908364,0,0.497562922
0.147554519,0.648833911,0,0.491445263
0.145956759,0.731699144,0,0.484421645
0.15009465,0.268394308,0,0.502609016
0.066908058,0.119821407,0.191218625,0.110182638
0.109631914,0.080442341,0.421939453,0.210524906
0.057301283,0.670714642,0,0.098911729
0.118891066,0.116190491,0.145899462,0.319454301
0.07107385,0.565727609,0,0.155246793
0.132219494,0.347670291,0,0.424034119
0.150734665,0.497475323,0,0.505424308
0.128678058,0.119383911,0.111249388,0.366934347
0.044975013,0.297417824,0,0.098911729
0.040078954,0.448538318,0.089589597,0.098911729
0.377719103,0.346342924,0,1
0.02913293,0.359899334,0.338236734,0.098911729
0.075643638,0.098339481,0.390155911,0.112958964
0.077791162,0.095282964,0.413353842,0.116495127
0.068767746,0.413797598,0,0.145110768
0.046466294,0.496740212,0,0.098911729
0.129109101,0.176716664,0,0.410361931
0.04441016,0.469925007,0,0.098911729
0.046033259,0.482871304,0,0.098911729
0.076520812,0.100702552,0.364636789,0.120109222
0.048037576,0.59248329,0,0.098911729
0.15091232,0.419077307,0,0.506203627
0.136910281,0.199088462,0,0.444651992
0.056344392,0.373360508,0,0.098911729
0.031625516,0.231620871,0.281619241,0.098911729
0.071932518,0.443690153,0,0.159021623
0.078809264,0.100381127,0.361448647,0.128613547
0.152688306,0.422711199,0,0.514011436
0.048017932,0.382131252,0,0.098911729
0.146765888,0.373756337,0,0.487977291
0.142299448,0.254965872,0,0.468343308
0.07176198,0.600899872,0,0.158271528
0.102373665,0.06307079,0.587820737,0.151087175
0.130984732,0.183862425,0,0.418603235
0.151575966,0.331447241,0,0.509121205
0.148628708,0.552715836,0,0.496165017
0.037020377,0.477993377,0.159071523,0.098911729
0.148551838,0.23581428,0,0.495828935
0.044744118,0.300090416,0,0.098911729
0.047392721,0.496094385,0,0.098911729
0.151819103,0.348714924,0,0.510187899
0.144285829,0.641610769,0,0.477076558
0.151863233,0.351072043,0,0.510382729
0.146952939,0.697616155,0,0.488800447
0.082698894,0.092803823,0.420932671,0.131419097
0.08709188,0.09238716,0.410151716,0.147589979
0.077931237,0.093047868,0.434370412,0.113485005
0.145668638,0.592941619,0,0.48315038
0.071059615,0.100967431,0.376899951,0.098999402
0.035213928,0.406767908,0.200097882,0.098911729
0.077752158,0.100574578,0.362511361,0.124755915
0.153043616,0.559194937,0,0.515570075
0.164487018,0.190591524,0,0.565875154
0.064252621,0.625212126,0,0.125262472
0.10334052,0.068562401,0.540194365,0.164822683
0.036001705,0.236534511,0.182199539,0.098911729
0.078501499,0.08726995,0.487715864,0.106456517
0.076456184,0.382226489,0,0.178908884
0.147298854,0.234061322,0,0.49032012
0.044976721,0.570629345,0,0.098911729
0.152746955,0.318938439,0,0.514269585
0.14446861,0.859677015,0,0.477880231
0.153521065,0.58721251,0,0.517669367
0.069624421,0.102351345,0.36663637,0.095404791
0.040861321,0.427139725,0.071817101,0.098911729
0.087604063,0.262816983,0,0.227913474
0.074748243,0.098339481,0.392756764,0.109456897
0.128950805,0.13696409,0.006474166,0.407234911
0.146230359,0.236367846,0,0.48562472
0.144795735,0.850915199,0,0.479317102
0.154976473,0.586498232,0,0.524069529
0.150980365,0.476630296,0,0.506500743
0.162321843,0.180999359,0,0.556357714
0.148240656,0.399267984,0,0.494460255
0.077784329,0.47933265,0,0.18474404
0.049876481,0.681416914,0,0.098911729
0.131315558,0.379786038,0,0.420059589
0.057966352,0.67023548,0,0.098911729
0.040551563,0.443264562,0.078850591,0.098911729
0.134182245,0.191061757,0,0.432660212
0.142401941,0.329107979,0,0.468791417
0.070050623,0.591474372,0,0.150751094
0.146903685,0.454847778,0,0.488581263
0.150343481,0.385348482,0,0.503704934
0.148634402,0.349009564,0,0.496189371
0.086077764,0.078398611,0.539383346,0.120109222
0.143292496,0.647134523,0,0.472707497
0.033838522,0.28736733,0.231350066,0.098911729
0.094212048,0.085408957,0.445081451,0.162450629
0.051590685,0.57877212,0,0.098911729
0.063812184,0.604117101,0,0.123323915
0.095817495,0.071493324,0.554093547,0.143396265
0.153322342,0.361509437,0,0.516797503
0.058041799,0.537367777,0,0.098911729
0.129533595,0.146216973,0,0.412227427
0.150176645,0.398128114,0,0.502969451
0.007356757,0.444782404,0.832888205,0.098911729
0.058010766,0.533495792,0,0.098911729
0.157280585,0.345006628,0,0.534195813
